X,F(X)
0.0301749323172,-0.829656923967
0.0303452187232,-0.828755132393
0.0306496543503,-0.827144551036
0.0308438063943,-0.826118502678
0.0312550171369,-0.8239481521
0.031334479077,-0.823529194525
0.0322448196922,-0.818739615773
0.0326406502476,-0.816662837161
0.0327060526019,-0.81632003329
0.0327116022588,-0.816290949397
0.0332178348368,-0.813640858598
0.0334014978692,-0.812680815767
0.0334333337607,-0.81251448013
0.0336005262184,-0.811641308329
0.0336197777857,-0.811540806143
0.0338581757809,-0.810296944502
0.0339561801269,-0.809785967437
0.0340455017982,-0.809320447431
0.0341641478877,-0.808702372543
0.0343543528247,-0.807712175765
0.0347025024839,-0.805901821534
0.0348985354389,-0.804883655095
0.0349308314843,-0.804715996491
0.0350442410661,-0.804127437254
0.035270581595,-0.802953660785
0.0353052916037,-0.802773759669
0.03530930193,-0.802752975979
0.0354383533771,-0.802084352746
0.0355719960602,-0.801392333471
0.0359780828486,-0.79929200555
0.0360296028316,-0.799025800849
0.0362386400805,-0.797946307962
0.0363861446224,-0.797185162579
0.036490725746,-0.796645801769
0.036571456486,-0.796229612013
0.0370079418268,-0.793981917146
0.0370151058659,-0.793945061031
0.0374117694086,-0.791906165214
0.0376633514057,-0.790614815875
0.0377595445729,-0.790121435642
0.0381586188212,-0.788076753285
0.0384525850592,-0.78657285688
0.0387676233258,-0.784963283701
0.0391997514275,-0.782759056442
0.0396410791436,-0.780512166266
0.0398048894551,-0.779679269723
0.0399157120928,-0.779116126146
0.0399338815867,-0.779023824015
0.0401447496283,-0.777953134778
0.040239008574,-0.77747484941
0.040432292343,-0.776494709037
0.0405845218144,-0.77572333481
0.0408527177799,-0.774365580555
0.0410931040983,-0.773149961136
0.0412354167985,-0.772430894098
0.041281955268,-0.772195844752
0.0413923529356,-0.771638455917
0.0414314464309,-0.77144114037
0.0417390609128,-0.769889699619
0.0418791842403,-0.769183683587
0.0419063959914,-0.769046626346
0.0421769810224,-0.767684658318
0.0425521126541,-0.765799124717
0.0425669487604,-0.765724617156
0.0427531653496,-0.764789840449
0.0429587152521,-0.763758897374
0.0431913460971,-0.762593246934
0.0432950355676,-0.762074069317
0.0433546897539,-0.761775485061
0.0438235533875,-0.759431419236
0.0438976698933,-0.759061317322
0.0440154735225,-0.758473310563
0.0448451097942,-0.754340849488
0.0448836217616,-0.754149384827
0.0452381207617,-0.752388492256
0.0452723285617,-0.752218718005
0.0456169881235,-0.750509587895
0.0458473631802,-0.749368627262
0.0462842958111,-0.747207842506
0.0466497808773,-0.745403584615
0.0466697426332,-0.745305124912
0.0467668767117,-0.744826142881
0.0468833856291,-0.744251891503
0.0475258711296,-0.741090497657
0.0477903186112,-0.739791870935
0.0481139008368,-0.738204915206
0.0481947084494,-0.737808962042
0.0482886643098,-0.737348761184
0.0483483522557,-0.737056505837
0.0483724492664,-0.736938539406
0.0487208976144,-0.735234124247
0.0488197200392,-0.73475121882
0.0490991806188,-0.733386751977
0.049793890127,-0.730002152851
0.050442281305,-0.726852624784
0.0505532371817,-0.726314571513
0.050819743749,-0.725023298355
0.0508579153787,-0.724838475211
0.0510613205064,-0.723854137908
0.0511320446181,-0.72351209202
0.052288614977,-0.717933803106
0.052469411813,-0.717064396464
0.0525942022558,-0.716464720129
0.0525991685118,-0.716440861871
0.0526944477155,-0.715983236132
0.0528121779635,-0.715418047305
0.0528632047723,-0.715173174796
0.052953345598,-0.714740734617
0.0531215181294,-0.71393441242
0.0534348150578,-0.712433892537
0.0534545635183,-0.712339378785
0.0534564586723,-0.712330309246
0.0535583230811,-0.711842935353
0.0536055753485,-0.711616930696
0.0541240212209,-0.709140377301
0.0542807201321,-0.70839297792
0.0544797312837,-0.707444521085
0.0545675011809,-0.707026492285
0.0546621441971,-0.706575912882
0.0546982532616,-0.706404054194
0.0547647628678,-0.706087579093
0.0549061363494,-0.705415190487
0.0550251230191,-0.70484960708
0.0551134455586,-0.704429976077
0.0551328351704,-0.704337876001
0.0555309588267,-0.702448574759
0.0556487564283,-0.701890213065
0.0559817654195,-0.700313348157
0.0565193964561,-0.697772543822
0.05664434797,-0.69718291371
0.0567940667454,-0.696476847644
0.0569376776654,-0.695800033998
0.0570814083403,-0.695123095129
0.0574289232937,-0.693488192974
0.057624855326,-0.692567551662
0.0578787151338,-0.691375932777
0.0579454843871,-0.691062744844
0.0581135410969,-0.690274876514
0.0582495560548,-0.689637662065
0.0582866583802,-0.689463910036
0.0583152842582,-0.689329873577
0.0584992059055,-0.688469101887
0.0586884795952,-0.687584030562
0.0591768990326,-0.685303615146
0.0591876496118,-0.685253477815
0.05926696356,-0.684883658002
0.0594337056524,-0.684106617989
0.0598326610014,-0.682249819665
0.0598838433623,-0.682011852693
0.0600808307788,-0.68109649686
0.0601229704608,-0.680900789721
0.0602883829569,-0.680132935457
0.0603553142052,-0.679822400899
0.0609048389002,-0.677276396432
0.0610413744499,-0.676644800627
0.0610870400296,-0.676433645218
0.0611119929872,-0.676318282524
0.0617832630707,-0.673219782189
0.0624725672884,-0.670047901921
0.0628634981628,-0.668253442305
0.0629414511882,-0.667896004147
0.0631244898643,-0.667057217607
0.063351736912,-0.666016820903
0.0634087928501,-0.665755773837
0.0634786744226,-0.66543613881
0.063620574493,-0.664787409382
0.0640723157894,-0.662724976104
0.0643607168603,-0.661410509191
0.0644289286968,-0.661099869424
0.0644939490915,-0.660803854186
0.0645941752657,-0.660347732386
0.0650279422313,-0.658376111302
0.0651917255007,-0.657632681515
0.0652626451258,-0.657310943458
0.0653041524148,-0.657122687789
0.0653090984619,-0.657100257466
0.0653180963495,-0.657059453355
0.0657958747347,-0.654895223316
0.0658837391563,-0.654497735061
0.0664588413334,-0.651900011727
0.0665411409918,-0.651528829223
0.0665579352053,-0.65145310238
0.0672642058442,-0.648273764715
0.067906013068,-0.645393600806
0.067990533181,-0.645014946584
0.0685285281438,-0.642608174165
0.0685971964487,-0.642301411416
0.0686751523825,-0.641953276273
0.0688611480189,-0.641123166241
0.0693161094724,-0.639095661893
0.0693951092125,-0.638744041143
0.0695419762506,-0.638090691948
0.0696340067455,-0.637681514433
0.0696350011525,-0.637677094148
0.0698357402981,-0.636785197335
0.0698602362088,-0.636676417412
0.070175998381,-0.635275309207
0.0703926844943,-0.634315014159
0.0705104555585,-0.633793490379
0.0709574722778,-0.631816574891
0.0711685755661,-0.630884408972
0.0712311945735,-0.6306080795
0.0713935696457,-0.629891915505
0.0714786596666,-0.629516838003
0.0715047179172,-0.629402002812
0.0718640789412,-0.627819771308
0.0719266569246,-0.627544517929
0.0728706255915,-0.623402164502
0.0735350738377,-0.620497369352
0.0735669054364,-0.620358436831
0.0735871107358,-0.620270259336
0.0737792254175,-0.619432273333
0.0739646758516,-0.618624072402
0.0741210038728,-0.617943334513
0.0744467608449,-0.616526415042
0.0745974795247,-0.615871579414
0.0747219257936,-0.615331240574
0.0747562912546,-0.615182083346
0.0749835754646,-0.614196203113
0.075547783737,-0.611753416869
0.0757187619325,-0.611014433563
0.0757329398815,-0.610953181913
0.0762263037759,-0.608824297352
0.0765013228611,-0.607639728823
0.0765419630349,-0.607464812944
0.0766844930878,-0.606851626899
0.0767829512071,-0.606428286108
0.0769317509798,-0.605788864784
0.0769594174894,-0.605670026033
0.0771723465056,-0.604755930598
0.0772742746848,-0.604318682853
0.0776135614219,-0.60286474159
0.0782507260841,-0.600140613261
0.0783436291102,-0.599744103284
0.0784287762532,-0.599380848826
0.0786685698389,-0.598358630491
0.0790213205037,-0.596856999776
0.0793117406611,-0.595622592251
0.0793790767009,-0.595336629095
0.0799143740564,-0.593066579904
0.079943524565,-0.592943126553
0.0804027097362,-0.591000722264
0.0804495575056,-0.590802789805
0.080637606511,-0.590008724945
0.0808205020088,-0.58923710437
0.0810134051351,-0.588423991753
0.0810201711516,-0.58839548567
0.0811713124926,-0.587758948063
0.0812292996711,-0.587514854722
0.0813055837783,-0.587193844567
0.0814347544482,-0.586650549825
0.0817445611038,-0.585348862048
0.082501823315,-0.582175247468
0.0825679046077,-0.58189885246
0.0827217783818,-0.581255591159
0.082934199599,-0.580368354516
0.0829704189966,-0.580217164224
0.0831019894733,-0.579668171753
0.0831265176973,-0.579565863318
0.0831699487066,-0.579384739962
0.0834344680858,-0.578282411176
0.0836242304489,-0.577492478403
0.0837715939214,-0.57687953797
0.0838907976029,-0.576384042192
0.0839301038139,-0.576220719685
0.0844989324996,-0.573860614056
0.0848253957573,-0.572509012867
0.0850166503203,-0.571718180327
0.0852378434944,-0.570804461025
0.0853159090444,-0.570482215297
0.0853276566936,-0.570433732836
0.0853928710049,-0.570164643806
0.0855677960666,-0.569443281302
0.0858093766101,-0.568448043179
0.0864616973475,-0.565766475329
0.0865302128171,-0.565485311528
0.0872215974626,-0.562653318864
0.0875127160439,-0.561463697456
0.0876708361303,-0.560818261844
0.0876885451233,-0.560746005737
0.0881161348025,-0.559003240888
0.0883031269274,-0.558242236894
0.0891811154999,-0.554678310447
0.0891849829074,-0.554662645538
0.0895244376797,-0.553288834895
0.0899020774794,-0.551763152979
0.0901137638926,-0.550909158292
0.0908475705421,-0.547955625352
0.0909529551156,-0.547532326893
0.0912309217255,-0.546416863726
0.0915525353663,-0.545128139383
0.0919585394278,-0.543504153458
0.0921152896529,-0.542878028297
0.0921972991947,-0.542550639996
0.0922994333127,-0.542143096932
0.0923324800521,-0.542011275118
0.092460834982,-0.541499476306
0.0925084661317,-0.541309635203
0.0925098349992,-0.541304180032
0.0927538915331,-0.540332158675
0.0928000729278,-0.540148359769
0.09283901929,-0.539993388216
0.0931873285574,-0.538608747809
0.0932500920116,-0.538359495025
0.0942672633611,-0.534330712897
0.0948979160612,-0.531842964935
0.0949254135235,-0.5317346712
0.0951673265952,-0.53078257423
0.0952300319064,-0.530535970631
0.0952497146605,-0.530458579257
0.0962653945138,-0.526475195638
0.0966482901737,-0.524978712961
0.0967616169271,-0.52453633909
0.0971479806253,-0.523030026525
0.0972487755528,-0.52263753314
0.0974013058235,-0.522043956864
0.0975654726526,-0.521405598913
0.0975664689939,-0.521401726258
0.0980313703417,-0.51959680375
0.0983458993573,-0.518378048743
0.0983694312682,-0.518286942655
0.0984355685578,-0.518030942848
0.0987174011258,-0.516940989131
0.0987708295728,-0.516734533553
0.0991030118158,-0.515452164444
0.0991926333333,-0.515106549883
0.0991940113605,-0.515101236894
0.0992199963709,-0.515001058427
0.0993549185556,-0.514481109743
0.0993560966877,-0.514476571125
0.099460352536,-0.514075043225
0.100195043171,-0.511251399367
0.100385818322,-0.510519886199
0.100422228717,-0.510380352585
0.100846156492,-0.508757627639
0.10091711668,-0.508486340365
0.101252833311,-0.507204172432
0.101400107018,-0.506642385969
0.101619628689,-0.505805774537
0.101729305428,-0.505388134558
0.101744964307,-0.505328525598
0.101762672057,-0.50526112281
0.10190043867,-0.504736932604
0.102207540155,-0.503569742782
0.102307500849,-0.503190214227
0.102580026479,-0.50215646368
0.102644490775,-0.501912143454
0.102988312885,-0.500610393168
0.102989326267,-0.50060655972
0.103215411218,-0.499751808117
0.103403749838,-0.499040506072
0.103476785347,-0.498764853196
0.103611638025,-0.498256154825
0.103645401298,-0.498128845394
0.104254212754,-0.495836951004
0.104397868394,-0.495297180851
0.104406843103,-0.495263472382
0.104460938663,-0.495060325101
0.104625476324,-0.494442771517
0.104959190067,-0.493191832664
0.105178339428,-0.492371491644
0.105291481479,-0.491948323692
0.105346208389,-0.49174372401
0.105639021873,-0.490649987755
0.105975401588,-0.489395523139
0.10618658812,-0.488609036519
0.106356846597,-0.48797558524
0.106531972556,-0.487324595793
0.106596885951,-0.487083442716
0.106720544353,-0.486624272257
0.106993021857,-0.485613522872
0.107097950689,-0.485224665225
0.107268614743,-0.484592641717
0.107468541816,-0.483852946238
0.107749400846,-0.482815088589
0.107770718648,-0.482736373625
0.107954220248,-0.482059156515
0.108017552838,-0.481825573156
0.108025307378,-0.481796978035
0.109066870865,-0.477966451128
0.109343775642,-0.476951514358
0.109628779459,-0.475908393723
0.109702466094,-0.47563894659
0.109825428046,-0.475189542754
0.109883456567,-0.47497755729
0.109950689115,-0.474732027214
0.110062785414,-0.474322845022
0.110999695892,-0.470912056431
0.111272279417,-0.469922805725
0.111426534926,-0.4693636013
0.111702872141,-0.468362937915
0.112354852348,-0.466007646807
0.113075260913,-0.463414354565
0.113306486408,-0.462584044319
0.113535389706,-0.461763050363
0.113853372432,-0.460624173306
0.114056058518,-0.459899217234
0.114331314391,-0.458915916155
0.114985414659,-0.456584887857
0.115164483572,-0.455948116093
0.115513440029,-0.454708923215
0.115799299116,-0.453695472482
0.115822091291,-0.453614732704
0.115920525372,-0.453266146474
0.116056107955,-0.452786298101
0.116372046481,-0.451669455594
0.116611664499,-0.450823631774
0.116646472825,-0.450700850329
0.116919443474,-0.449738757803
0.117038966701,-0.449317926285
0.11709730984,-0.44911260024
0.117208149967,-0.448722694731
0.117235598879,-0.448626171778
0.117304707372,-0.448383215947
0.117502946308,-0.447686779561
0.11751432783,-0.44764681686
0.117666657936,-0.447112185592
0.117745868079,-0.446834350943
0.117908054828,-0.446265829687
0.118431390874,-0.44443464274
0.118587394539,-0.443889746578
0.119552416198,-0.440528974164
0.119693122376,-0.440040374192
0.120052959832,-0.438792487984
0.120604322026,-0.436884990493
0.120771903213,-0.436306322557
0.121832882232,-0.432654552327
0.121852596948,-0.432586890043
0.121918800531,-0.432359726338
0.121983099221,-0.432139175013
0.122208542661,-0.43136647264
0.122478973809,-0.430440791732
0.122508349958,-0.430340317522
0.122611325275,-0.429988238133
0.122830157466,-0.42924067423
0.123237206324,-0.427852439452
0.123338716516,-0.427506707204
0.123781334136,-0.426001378087
0.124180836118,-0.424645721764
0.124306830304,-0.424218774747
0.124863142723,-0.422337061899
0.124898374341,-0.422218079558
0.12507672497,-0.421616106204
0.125237944081,-0.421072448174
0.125399487168,-0.420528166608
0.125566686235,-0.419965322701
0.125597217429,-0.419862599491
0.125899679594,-0.418845860356
0.126061404208,-0.418302890442
0.126315539083,-0.417450613168
0.126318942924,-0.417439205768
0.126475893433,-0.416913438298
0.12661747028,-0.416439549844
0.126790990561,-0.415859229723
0.126946882537,-0.415338325568
0.127095292355,-0.414842826962
0.127170328667,-0.414592451904
0.127879119804,-0.41223238371
0.12799110121,-0.411860339512
0.128112628545,-0.411456833517
0.128150437651,-0.411331350094
0.128228447093,-0.411072527699
0.128477973175,-0.410245370647
0.129351362124,-0.407358902881
0.129564950143,-0.406655081173
0.12970002221,-0.406210406324
0.129921222554,-0.405482886289
0.129925064169,-0.405470259034
0.130016270799,-0.405170543014
0.130070637975,-0.404991956176
0.130623451245,-0.403179038229
0.130819355206,-0.402537883661
0.131076498621,-0.401697336734
0.131467795271,-0.400420517835
0.131727197886,-0.399575568333
0.132146640238,-0.398211839309
0.132164216215,-0.398154762537
0.132421846181,-0.397318752758
0.132441566008,-0.397254810139
0.132490709542,-0.397095489388
0.132553274776,-0.396892717837
0.132966480595,-0.39555526658
0.133277363192,-0.394550994928
0.13358472353,-0.393559774008
0.134289651257,-0.391292692194
0.134335259165,-0.391146315566
0.134842545262,-0.389520662987
0.135301507259,-0.388053756812
0.135451594907,-0.387574856203
0.135493614956,-0.387440849003
0.135506110746,-0.387401004319
0.135537880422,-0.387299714296
0.136049016865,-0.385672504065
0.136279491356,-0.384940278561
0.136336192337,-0.384760279728
0.136753882876,-0.383436038411
0.136888562612,-0.383009700035
0.13697171211,-0.382746642178
0.137203773868,-0.382013111796
0.137708955516,-0.38041951133
0.137764157372,-0.38024564562
0.137993131316,-0.379525026807
0.138197900754,-0.378881355248
0.138234217309,-0.378767273947
0.138249436913,-0.378719471372
0.138273317437,-0.378644474207
0.138287159956,-0.378601006089
0.138535642708,-0.37782128916
0.138826877212,-0.37690878455
0.138916649293,-0.376627804537
0.139052855716,-0.376201755169
0.13933883385,-0.3753082704
0.140356770177,-0.372139401419
0.140409949691,-0.371974343957
0.140638311435,-0.371266114325
0.14079487915,-0.370781062908
0.140927901648,-0.370369287376
0.141147643649,-0.369689736723
0.141296260451,-0.369230611785
0.141419807499,-0.36884922483
0.141598828534,-0.368297057056
0.141600170908,-0.368292918754
0.142104855965,-0.36673926022
0.142155870945,-0.366582455668
0.142397648698,-0.365839912158
0.14261533226,-0.365172224707
0.142705024747,-0.364897352935
0.142774730071,-0.364683829141
0.142831217955,-0.364510854586
0.142984228585,-0.364042587357
0.143678972052,-0.361921467953
0.143806311596,-0.361533583635
0.143824747924,-0.361477448387
0.144018134966,-0.360888970336
0.144300645042,-0.360030438853
0.144329725733,-0.359942141717
0.144350678086,-0.359878533444
0.144805089326,-0.35850085056
0.144842961793,-0.358386187904
0.145092172507,-0.357632287412
0.14552659698,-0.356320616239
0.145708797143,-0.355771449703
0.146411163224,-0.353659739802
0.146890820019,-0.352222432397
0.147124744495,-0.351522884937
0.147464405546,-0.35050878372
0.147505126424,-0.350387337456
0.147694577227,-0.349822686761
0.147954472058,-0.34904906777
0.148217329613,-0.348267790733
0.148237419989,-0.34820812522
0.148521683097,-0.347364635077
0.148540693307,-0.347308274979
0.148568225131,-0.347226661421
0.148586264431,-0.347173193823
0.149266932776,-0.345159734845
0.149886223259,-0.343334612371
0.14993366588,-0.343195059278
0.149984010756,-0.343047010524
0.150051652008,-0.342848165506
0.150373192787,-0.341903982681
0.150623314056,-0.34117071831
0.150644751076,-0.341107921606
0.150721816067,-0.340882234309
0.150952376913,-0.340207623949
0.151320979294,-0.339130960319
0.151380034874,-0.338958674214
0.151480623661,-0.338665355339
0.152061773581,-0.336974023202
0.152124259451,-0.336792505346
0.152413357867,-0.335953539511
0.152647735752,-0.335274396633
0.152774947078,-0.33490616743
0.152892378072,-0.334566488039
0.152947097133,-0.334408286861
0.152968909549,-0.334345237733
0.153557971882,-0.332645539317
0.153779024926,-0.332009195616
0.15381400994,-0.33190855897
0.153825267605,-0.331876179897
0.154056561998,-0.331211401536
0.154176847865,-0.330866031209
0.154225047301,-0.330727706171
0.154270663807,-0.330596829265
0.154673082754,-0.329443757008
0.154814127291,-0.329040250096
0.154990589709,-0.32853588217
0.155372642003,-0.327445660217
0.155699129318,-0.32651591157
0.155710745934,-0.326482863017
0.155789387286,-0.326259191878
0.156100315596,-0.325375852362
0.156656114548,-0.323800816529
0.156704218755,-0.323664737221
0.156755963515,-0.323518401926
0.156961446955,-0.32293772569
0.156987470892,-0.32286423418
0.156991117272,-0.322853937708
0.157094719254,-0.322561482835
0.157114146922,-0.322506660738
0.157361578741,-0.321808986813
0.157993032467,-0.320033063212
0.158077446899,-0.319796149251
0.15815483609,-0.319579054788
0.158339483969,-0.319061471984
0.158463560968,-0.31871398833
0.158474650351,-0.318682944262
0.158562336815,-0.318437542215
0.158876474301,-0.317559421494
0.159038201581,-0.31710796911
0.159100946495,-0.316932935562
0.159327054016,-0.316302719084
0.159993205189,-0.314450851902
0.160071641136,-0.314233280711
0.160100729105,-0.314152619958
0.160360170456,-0.313433801252
0.160493130893,-0.313065841024
0.160838791708,-0.312110592708
0.161534654007,-0.310193445139
0.161662340415,-0.30984251515
0.161791709744,-0.309487229899
0.161852742578,-0.309319710579
0.162041437617,-0.308802173949
0.162135453196,-0.308544531658
0.162219171355,-0.308315229289
0.162401310064,-0.307816747511
0.162526556732,-0.307474281246
0.162580798024,-0.307326046276
0.162698689144,-0.307004028257
0.162714710771,-0.306960282768
0.162775739656,-0.306793687409
0.163356195459,-0.305212183515
0.163857665228,-0.303850268027
0.164043989814,-0.303345273026
0.164142377126,-0.303078840053
0.164190317895,-0.302949072932
0.165291459228,-0.299978666502
0.165455484986,-0.299537864014
0.165518516837,-0.299368587267
0.165655119614,-0.299001949204
0.165842059788,-0.298500692269
0.165843265266,-0.298497461751
0.166185413097,-0.29758149288
0.166246123925,-0.297419159053
0.16663657428,-0.296376549905
0.166653325925,-0.29633187303
0.167203455691,-0.294867162801
0.167557761345,-0.293926390558
0.167691354868,-0.293572185705
0.167723829198,-0.293486127503
0.167890220967,-0.293045446855
0.168086309885,-0.292526681254
0.168184674059,-0.29226668337
0.168294638344,-0.291976206308
0.168328250508,-0.291887456241
0.168461501262,-0.291535795902
0.168609410655,-0.291145781035
0.168624569872,-0.291105828119
0.169055624523,-0.289971289896
0.169282938529,-0.289374187094
0.169426589939,-0.288997270132
0.169469564085,-0.28888457689
0.169529924776,-0.288726339525
0.169640728048,-0.288436015829
0.169898982003,-0.287760101467
0.169910079473,-0.287731080333
0.170186186505,-0.287009657449
0.170316987515,-0.286668316987
0.170333879629,-0.286624254791
0.170403688347,-0.286442210288
0.17072863375,-0.285595844521
0.170870184057,-0.285227678862
0.170889046147,-0.285178643362
0.171317602532,-0.284066045447
0.171641039232,-0.283228273147
0.172476953356,-0.281070704695
0.173073055936,-0.279538822727
0.173865731304,-0.277510418029
0.174003476404,-0.277158941095
0.174157808711,-0.276765492129
0.174384218977,-0.276188964414
0.174455032783,-0.276008809706
0.174484156893,-0.275934738908
0.174825940962,-0.275066476016
0.174904067807,-0.274868259899
0.175313851347,-0.273830154908
0.175542397156,-0.273252316651
0.176027759789,-0.272027859314
0.176127981279,-0.271775480241
0.176192690752,-0.271612610958
0.17620560551,-0.271580113195
0.176268395425,-0.271422150123
0.176483813577,-0.270880679729
0.176570137044,-0.270663901204
0.176630162989,-0.270513230132
0.176740694675,-0.270235930944
0.176897135342,-0.269843780441
0.17701776843,-0.269541648147
0.177107492008,-0.269317076752
0.177164788214,-0.26917373392
0.177425892268,-0.268521151526
0.177452883704,-0.268453751526
0.17754603252,-0.268221237326
0.177588556394,-0.26811513565
0.177744532725,-0.267726197344
0.177823817431,-0.267528639447
0.178067425837,-0.266922235599
0.178125274452,-0.266778370313
0.178259852362,-0.266443884904
0.178794290197,-0.265118331128
0.178971661045,-0.26467937597
0.179209620565,-0.264091238144
0.179247444103,-0.263997834277
0.17961843947,-0.263082841723
0.179927079664,-0.262323249858
0.180135643765,-0.261810783168
0.180264044384,-0.26149561982
0.180264256074,-0.26149510043
0.180492652256,-0.260935120843
0.180758234391,-0.260284975055
0.180782748101,-0.260225019925
0.181179252884,-0.259256535088
0.181272786671,-0.259028424473
0.181319153301,-0.258915394954
0.181725877347,-0.257925318757
0.182275192108,-0.256592149168
0.182461754568,-0.256140415232
0.182545288765,-0.255938321255
0.182703027716,-0.255556993927
0.183053514564,-0.254711062786
0.183163165999,-0.254446793199
0.183338966148,-0.254023480971
0.183415733711,-0.253838778394
0.183666799513,-0.253235339918
0.183890498317,-0.252698484548
0.183968285862,-0.252511979956
0.184034273075,-0.252353839976
0.184077404067,-0.252250511184
0.184084805562,-0.25223278228
0.184155609096,-0.252063227566
0.184331727133,-0.251641803602
0.18466686762,-0.250841160734
0.184684716802,-0.250798567148
0.184685857072,-0.250795846281
0.18471091455,-0.250736060076
0.184784734593,-0.250559983445
